id;created_at;traffic_amount
3805;2020-04-15 19:15:55.765125;0
4269;2021-10-01 18:04:56.445084;0
2152;2018-07-21 14:14:15.879405;0
1833;2018-07-07 13:57:40.980915;0
4936;2023-04-15 20:27:39.473023;0
2025;2018-07-12 12:46:09.117944;0
4481;2022-05-06 14:32:22.311124;0
5151;2023-07-30 19:49:11.072154;0
4762;2022-12-30 12:50:36.756304;0
2082;2018-07-15 19:19:37.434220;0
578;2015-09-16 15:54:01.225691;0
802;2016-04-10 17:51:44.242056;0
2259;2018-07-29 06:01:25.299346;0
1415;2017-09-09 20:41:41.402321;0
2332;2018-08-05 21:50:30.820766;0
2652;2019-02-04 14:41:04.417857;0
4544;2022-06-22 12:20:16.164410;0
1510;2017-12-04 12:14:44.122402;0
2785;2019-04-22 16:50:20.644607;0
1749;2018-06-03 13:18:53.774391;0
2313;2018-08-03 13:40:22.771134;0
374;2015-03-04 17:29:27.319730;0
1632;2018-03-27 14:31:38.820574;0
3325;2019-05-27 19:16:16.845922;0
2247;2018-07-27 13:00:44.268495;0
2565;2018-11-08 01:51:20.715023;0
4898;2023-04-01 16:17:43.383606;0
2076;2018-07-15 12:01:33.953751;0
2525;2018-10-11 13:47:21.141497;0
854;2016-05-23 22:19:26.148168;0
389;2015-03-18 19:14:40.512756;0
2422;2018-08-23 15:51:49.738487;0
1471;2017-10-17 22:29:55.759212;0
60;2014-04-03 17:54:28.263366;0
4694;2022-10-30 10:04:16.834906;0
3614;2019-12-10 19:44:19.201046;0
2382;2018-08-13 14:37:49.749719;0
518;2015-07-19 20:20:56.569825;0
2571;2018-11-16 16:43:23.492454;0
1135;2017-03-08 09:55:41.409582;0
4456;2022-04-23 18:01:19.256145;0
1488;2017-11-08 02:19:56.767050;0
3593;2019-11-21 19:10:38.010394;0
2542;2018-10-23 15:30:40.270093;0
715;2016-02-08 17:55:07.058346;0
235;2014-10-17 09:29:39.322680;0
4543;2022-06-21 22:14:09.958937;0
4004;2021-02-14 12:28:00.642187;0
2612;2018-12-29 13:00:26.556047;0
763;2016-03-13 15:06:03.322561;0
3913;2020-09-08 17:09:35.247653;0
4006;2021-02-15 18:15:52.463670;0
338;2015-01-30 10:31:33.776216;0
4646;2022-09-08 19:28:29.104597;0
2560;2018-11-06 16:34:01.769423;0
1210;2017-06-06 06:27:30.140405;0
3742;2020-03-03 16:39:35.081047;0
503;2015-06-28 14:18:07.375884;0
5060;2023-06-01 16:55:47.652983;0
1154;2017-03-29 07:56:50.833771;0
1888;2018-07-08 22:12:38.167945;0
3512;2019-10-08 16:35:32.843870;0
3185;2019-05-06 08:53:57.284885;0
3613;2019-12-10 15:03:20.482900;0
994;2016-10-16 13:28:39.787753;0
1099;2017-01-30 04:52:23.981199;0
2923;2019-04-25 12:56:54.636882;0
2778;2019-04-16 15:03:14.207021;0
5045;2023-05-27 09:14:51.239946;0
2537;2018-10-21 17:58:25.817917;0
2209;2018-07-25 06:31:48.086507;0
4053;2021-04-15 20:43:53.576456;0
1893;2018-07-09 06:23:18.137553;0
1200;2017-05-30 10:00:17.361456;0
3867;2020-06-07 14:03:21.530197;0
1010;2016-10-31 11:57:49.974797;0
2177;2018-07-23 14:35:07.424673;0
2899;2019-04-25 12:56:54.148779;0
3234;2019-05-06 08:54:56.789331;0
3356;2019-06-23 01:04:45.265419;0
795;2016-04-05 22:03:19.379044;0
8;2013-10-10 23:51:51.426689;0
1690;2018-05-02 20:14:56.965392;0
1556;2018-02-01 13:27:20.438755;0
370;2015-03-02 11:18:10.988344;0
4848;2023-03-09 18:50:05.473168;0
1066;2016-12-20 19:27:20.859381;0
358;2015-02-18 13:03:32.056716;0
3976;2020-12-21 17:08:36.108533;0
4657;2022-09-19 05:31:48.323796;0
2616;2019-01-03 23:14:17.590796;0
102;2014-07-02 19:27:18.534488;0
4593;2022-08-03 13:51:39.004169;0
3037;2019-05-03 14:00:27.993960;0
4336;2021-12-08 14:08:55.599296;0
2090;2018-07-16 08:06:48.728182;0
4651;2022-09-12 15:39:35.131431;0
1677;2018-04-19 13:03:48.705642;0
1901;2018-07-09 10:45:04.021851;0
2328;2018-08-05 14:44:20.045491;0
1884;2018-07-08 19:57:09.507531;0
1410;2017-09-04 17:40:08.017018;0
1758;2018-06-06 12:57:07.652229;0
2442;2018-08-27 14:48:22.178227;0
365;2015-02-27 07:36:09.092102;0
704;2016-01-29 12:47:20.118806;0
2775;2019-04-13 15:50:25.864097;0
2692;2019-03-03 01:51:21.712115;0
1559;2018-02-05 20:25:46.735746;0
3857;2020-05-30 20:12:46.512614;0
2563;2018-11-07 21:04:52.048782;0
618;2015-10-21 12:08:33.754976;0
3542;2019-11-05 01:55:28.962422;0
1851;2018-07-08 08:56:54.275444;0
313;2015-01-08 16:25:14.134645;0
2046;2018-07-13 09:02:34.797028;0
140;2014-08-09 22:04:26.130169;0
2467;2018-09-07 08:56:00.096603;0
134;2014-08-04 14:08:39.858626;0
2263;2018-07-29 16:04:01.817087;0
4603;2022-08-11 20:17:45.849908;0
950;2016-09-05 13:22:42.413337;0
3958;2020-11-25 09:58:30.842149;0
1168;2017-04-18 20:32:12.425717;0
3317;2019-05-20 05:43:54.218724;0
4501;2022-05-18 22:43:23.917072;0
1260;2017-06-25 09:07:10.197648;0
1527;2017-12-23 11:55:15.694454;0
232;2014-10-16 12:36:17.399242;0
77;2014-05-10 12:48:19.943856;0
4835;2023-02-28 14:32:37.608006;0
4372;2022-01-26 12:47:37.827137;0
1624;2018-03-24 20:12:31.817648;0
4817;2023-02-14 11:50:11.079935;0
3254;2019-05-06 08:55:13.580923;0
1609;2018-03-16 08:15:31.987170;0
353;2015-02-11 07:13:17.056993;0
4799;2023-02-01 22:24:07.888911;0
834;2016-05-06 01:30:39.365989;0
1164;2017-04-10 11:35:02.341561;0
4568;2022-07-08 12:40:50.556203;0
5148;2023-07-29 08:33:14.335586;0
4253;2021-09-06 22:48:25.843959;0
3963;2020-11-30 03:31:09.209249;0
4906;2023-04-04 19:57:18.084678;0
333;2015-01-26 14:35:52.230157;0
4809;2023-02-11 11:00:02.892050;0
3995;2021-01-30 04:09:59.192336;0
4399;2022-02-22 03:21:47.581708;0
1675;2018-04-17 13:51:28.198659;0
1083;2017-01-14 23:34:28.194752;0
3616;2019-12-12 16:16:20.151414;0
732;2016-02-24 23:49:50.177114;0
1711;2018-05-17 13:25:31.887179;0
4526;2022-06-09 10:53:51.105732;0
1627;2018-03-26 11:27:08.340778;0
5017;2023-05-10 14:02:03.256913;0
2556;2018-11-05 10:20:13.889536;0
3200;2019-05-06 08:54:08.503861;0
734;2016-02-26 10:53:52.908841;0
3893;2020-08-05 11:31:52.556735;0
2053;2018-07-13 14:39:32.901158;0
1563;2018-02-07 15:05:38.267496;0
2501;2018-09-26 21:36:40.321574;0
3625;2019-12-19 16:25:26.185352;0
3819;2020-04-30 11:36:35.606189;0
4553;2022-06-28 10:23:14.705962;0
1827;2018-07-07 11:18:36.471281;0
3634;2019-12-27 01:16:40.398504;0
626;2015-10-29 01:51:31.958339;0
4125;2021-06-18 17:20:46.843050;0
4112;2021-06-09 13:38:12.482501;0
470;2015-05-18 16:20:32.392528;0
1565;2018-02-08 04:02:12.503110;0
2632;2019-01-20 11:18:54.744658;0
2018;2018-07-12 06:13:18.761295;0
4129;2021-06-23 15:18:14.986060;0
577;2015-09-15 00:17:57.768504;0
4179;2021-06-30 14:40:15.771815;0
2768;2019-04-09 19:36:14.121584;0
970;2016-09-22 14:50:26.489970;0
2318;2018-08-03 21:41:20.374492;0
3592;2019-11-20 17:58:43.567132;0
3371;2019-07-05 23:25:11.133631;0
719;2016-02-12 23:16:13.792928;0
933;2016-08-26 17:29:04.954539;0
4996;2023-04-29 09:51:17.020770;0
647;2015-11-26 22:26:59.150558;0
4141;2021-06-27 21:50:31.376194;0
593;2015-10-02 19:19:24.101377;0
293;2014-12-12 08:25:34.826155;0
3790;2020-03-18 13:31:51.318548;0
3739;2020-03-01 16:18:52.690895;0
3419;2019-08-12 13:28:29.987153;0
3971;2020-12-15 15:40:37.292418;0
3750;2020-03-10 17:33:00.521430;0
2659;2019-02-09 18:56:32.687480;0
4109;2021-06-08 21:33:56.427780;0
234;2014-10-16 13:17:59.214953;0
4196;2021-07-13 21:26:43.164315;0
5064;2023-06-04 08:30:39.298283;0
4055;2021-04-21 07:49:42.864389;0
1666;2018-04-13 13:21:21.674205;0
5076;2023-06-10 13:39:08.444703;0
2557;2018-11-05 11:13:38.086697;0
1910;2018-07-09 13:10:59.722789;0
2049;2018-07-13 10:38:15.884903;0
2582;2018-11-25 18:02:55.938569;0
3968;2020-12-09 19:54:28.003071;0
4046;2021-04-09 11:26:11.741106;0
3923;2020-09-19 12:00:07.060453;0
1057;2016-12-16 12:14:45.832998;0
634;2015-11-09 18:59:06.653483;0
2660;2019-02-09 20:31:13.176136;0
4890;2023-03-29 16:45:48.333597;0
2570;2018-11-16 12:59:01.341441;0
89;2014-06-06 11:31:24.886298;0
93;2014-06-12 02:31:07.422578;0
3341;2019-06-07 13:16:43.826099;0
3629;2019-12-25 15:23:34.892025;0
3864;2020-06-04 18:54:12.599214;0
1513;2017-12-06 16:00:35.400295;0
1871;2018-07-08 15:10:04.154885;0
609;2015-10-15 16:25:56.565910;0
195;2014-09-23 04:33:36.931721;0
1529;2017-12-26 16:23:38.826807;0
1153;2017-03-28 22:02:35.876907;0
3354;2019-06-18 13:41:23.282501;0
2924;2019-04-25 12:56:54.655515;0
1771;2018-06-14 11:04:02.452114;0
1744;2018-05-31 20:22:36.758951;0
4383;2022-02-05 00:59:13.288656;0
4940;2023-04-18 09:12:02.132859;0
4592;2022-08-03 12:01:33.684916;0
1047;2016-12-06 15:04:28.072298;0
2036;2018-07-12 19:51:30.498820;0
2789;2019-04-23 17:35:54.853597;0
4224;2021-08-08 23:55:40.332150;0
2320;2018-08-04 13:24:24.202940;0
2195;2018-07-24 13:29:09.369828;0
2490;2018-09-21 15:41:08.769822;0
892;2016-07-13 15:06:22.744602;0
5015;2023-05-07 17:29:48.805600;0
3597;2019-11-25 12:19:48.118335;0
4187;2021-07-06 11:26:49.569939;0
2549;2018-10-30 15:00:22.510166;0
1149;2017-03-22 12:00:09.886637;0
2225;2018-07-26 08:07:06.049495;0
2374;2018-08-12 06:33:18.172190;0
1016;2016-11-13 08:22:50.865390;0
4722;2022-11-20 21:18:01.616364;0
3730;2020-02-20 20:31:12.813884;0
2703;2019-03-13 15:09:11.830869;0
3458;2019-09-16 20:23:25.400565;0
4585;2022-07-23 12:09:45.729111;0
3816;2020-04-27 09:54:17.655628;0
2284;2018-07-31 19:17:57.993932;0
1661;2018-04-12 09:09:32.840993;0
954;2016-09-07 16:11:22.925230;0
2440;2018-08-27 12:26:37.142373;0
2181;2018-07-23 17:59:43.263294;0
3604;2019-12-03 00:44:54.621818;0
2398;2018-08-18 07:34:27.931761;0
5105;2023-07-02 14:54:24.492899;0
1409;2017-09-01 12:31:42.292293;0
2453;2018-08-30 11:47:28.341227;0
686;2016-01-11 01:56:33.155270;0
4266;2021-09-26 15:46:27.232008;0
1427;2017-09-19 18:27:29.594094;0
1658;2018-04-11 16:47:54.555740;0
3821;2020-04-30 13:11:43.623179;0
303;2014-12-22 12:17:14.246160;0
2583;2018-11-25 22:03:30.769769;0
1849;2018-07-08 01:58:04.870823;0
4949;2023-04-23 18:23:32.093537;0
3935;2020-10-06 13:08:34.675201;0
2388;2018-08-16 09:55:35.810753;0
3361;2019-06-28 17:26:47.045116;0
2417;2018-08-21 21:28:52.671572;0
3747;2020-03-08 13:59:49.562959;0
2625;2019-01-16 15:13:00.696770;0
2499;2018-09-25 06:17:30.666388;0
2497;2018-09-24 14:20:17.426024;0
4534;2022-06-17 08:23:13.132451;0
3444;2019-09-03 22:17:38.022427;0
2058;2018-07-14 06:07:25.513894;0
3414;2019-08-09 16:10:02.411578;0
4939;2023-04-16 14:53:53.777582;0
2217;2018-07-25 16:18:13.956289;0
1035;2016-11-24 11:02:50.178434;0
41;2014-02-12 07:39:07.292649;0
4220;2021-08-03 22:25:22.063088;0
3222;2019-05-06 08:54:46.686935;0
32;2013-12-17 17:59:18.855630;0
4293;2021-10-22 18:37:37.713903;0
3329;2019-05-30 07:38:38.842256;0
1881;2018-07-08 18:35:57.526450;0
4560;2022-07-01 14:12:39.046268;0
4685;2022-10-18 09:31:00.408887;0
411;2015-04-06 17:06:11.301923;0
2186;2018-07-24 03:06:52.450935;0
672;2015-12-24 14:23:33.019110;0
2083;2018-07-15 19:43:57.162847;0
4779;2023-01-16 11:00:55.653403;0
3387;2019-07-20 10:25:25.056619;0
316;2015-01-09 10:02:40.061963;0
5107;2023-07-06 10:32:35.810527;0
2169;2018-07-22 20:12:11.281471;0
165;2014-09-08 21:14:43.581771;0
3431;2019-08-23 19:41:28.577194;0
56;2014-03-19 13:17:29.041877;0
2266;2018-07-30 07:57:49.072856;0
4237;2021-08-21 10:19:31.726502;0
4745;2022-12-15 18:47:40.232767;0
4281;2021-10-10 08:48:51.397593;0
2231;2018-07-26 15:24:27.435927;0
820;2016-04-23 00:47:00.700517;0
4118;2021-06-13 09:21:43.505085;0
4759;2022-12-29 14:19:56.766317;0
2427;2018-08-24 10:22:48.131338;0
3522;2019-10-18 11:47:32.538549;0
245;2014-10-26 17:06:37.643006;0
2615;2019-01-03 22:38:25.236009;0
2901;2019-04-25 12:56:54.193225;0
1930;2018-07-09 20:57:24.523037;0
1127;2017-02-28 17:50:05.364630;0
2670;2019-02-15 20:39:07.309317;0
1807;2018-07-06 09:28:22.264778;0
1060;2016-12-17 16:32:57.138221;0
2348;2018-08-07 20:12:39.915472;0
1017;2016-11-14 16:32:52.700487;0
484;2015-06-10 23:05:19.682109;0
1885;2018-07-08 20:06:56.920150;0
5073;2023-06-07 19:36:44.680116;0
1754;2018-06-05 13:39:30.147271;0
168;2014-09-11 14:57:03.011909;0
3975;2020-12-18 23:26:01.476362;0
4280;2021-10-09 14:06:11.873757;0
4030;2021-03-18 19:50:27.889529;0
628;2015-11-02 15:04:18.460314;0
3337;2019-06-04 10:19:09.069376;0
1994;2018-07-11 14:25:45.131970;0
941;2016-08-31 00:13:40.558657;0
949;2016-09-04 22:55:49.047064;0
2761;2019-04-06 23:48:02.341686;0
2707;2019-03-18 12:54:03.013970;0
2433;2018-08-26 10:36:20.918227;0
4752;2022-12-24 18:50:44.618939;0
4267;2021-09-29 06:29:56.052263;0
1064;2016-12-20 09:12:10.341036;0
1193;2017-05-22 17:02:01.494406;0
879;2016-06-24 19:27:50.990290;0
5137;2023-07-24 11:16:07.789978;0
1169;2017-04-18 20:42:31.616183;0
3440;2019-08-31 11:41:59.219576;0
1138;2017-03-13 20:57:25.465035;0
1860;2018-07-08 12:23:04.163347;0
1353;2017-08-03 08:05:46.092712;0
4724;2022-11-24 12:22:53.709611;0
2418;2018-08-22 18:25:39.672619;0
1688;2018-04-28 10:53:05.657983;0
2495;2018-09-24 01:24:05.940271;0
2937;2019-04-25 12:56:54.925833;0
2946;2019-04-30 12:52:35.804189;0
755;2016-03-08 17:19:47.627845;0
1184;2017-05-08 13:02:48.872827;0
1031;2016-11-21 18:08:44.671992;0
5021;2023-05-12 20:37:30.713079;0
1670;2018-04-16 02:31:55.478579;0
5028;2023-05-18 15:47:40.879348;0
1707;2018-05-16 15:32:38.356512;0
1759;2018-06-06 19:15:25.356252;0
2342;2018-08-07 13:03:52.600159;0
1825;2018-07-07 07:47:48.527078;0
422;2015-04-14 12:33:37.164822;0
4415;2022-03-24 11:06:26.646523;0
185;2014-09-18 16:46:15.222740;0
3268;2019-05-06 08:55:24.331542;0
215;2014-10-08 18:37:21.543508;0
3993;2021-01-26 16:10:13.679495;0
4793;2023-01-28 07:41:59.019398;0
1526;2017-12-23 00:24:31.109605;0
3850;2020-05-24 04:08:14.700067;0
2759;2019-04-04 22:22:56.126297;0
2253;2018-07-28 14:24:00.200423;0
4994;2023-04-28 17:30:44.987762;0
1531;2017-12-26 22:41:50.486004;0
3797;2020-03-26 17:15:07.222552;0
4014;2021-02-27 17:29:08.905528;0
1671;2018-04-16 02:42:48.983169;0
314;2015-01-08 17:25:43.624862;0
2607;2018-12-26 20:57:13.771712;0
426;2015-04-16 23:14:29.853108;0
1274;2017-07-20 20:15:13.586155;0
877;2016-06-23 17:13:47.957206;0
1805;2018-07-06 09:26:15.110791;0
4441;2022-04-16 14:44:37.987015;0
1113;2017-02-11 18:17:13.242084;0
4257;2021-09-09 13:34:33.896966;0
1702;2018-05-15 22:38:39.520991;0
971;2016-09-23 11:19:55.552940;0
2162;2018-07-22 02:41:22.921763;0
2641;2019-01-28 19:19:52.037188;0
15;2013-10-20 12:40:32.521081;0
4500;2022-05-18 17:54:25.007869;0
538;2015-08-06 09:16:25.397392;0
2470;2018-09-11 09:20:58.111178;0
2023;2018-07-12 12:17:40.277795;0
2167;2018-07-22 17:40:10.252700;0
872;2016-06-18 12:25:30.375578;0
1140;2017-03-15 21:32:08.627933;0
1054;2016-12-13 17:48:35.243775;0
4531;2022-06-16 14:48:36.646197;0
1965;2018-07-10 17:24:57.399612;0
3461;2019-09-23 10:33:02.474198;0
1005;2016-10-25 13:24:05.598830;0
4772;2023-01-13 13:11:57.377654;0
217;2014-10-10 16:47:07.232075;0
4638;2022-09-05 15:49:22.199846;0
1850;2018-07-08 08:48:47.522414;0
4714;2022-11-13 21:54:52.273428;0
3870;2020-06-11 22:49:26.582435;0
1601;2018-03-13 16:04:37.534448;0
1737;2018-05-29 20:33:47.917960;0
2092;2018-07-16 15:44:06.534653;0
2658;2019-02-07 16:15:52.231371;0
3948;2020-11-03 14:55:15.961787;0
1721;2018-05-20 17:42:54.218845;0
2173;2018-07-23 12:20:05.800531;0
931;2016-08-25 13:11:18.259562;0
1706;2018-05-16 16:37:01.777410;0
2444;2018-08-28 00:44:54.843658;0
4068;2021-05-04 21:16:07.635092;0
4369;2022-01-21 10:16:44.456470;0
3364;2019-07-01 07:51:41.735177;0
2510;2018-09-30 10:48:23.256636;0
6;2013-10-04 12:44:29.936532;0
2690;2019-02-28 19:50:10.696081;0
3453;2019-09-10 13:13:08.137309;0
3941;2020-10-21 16:46:09.818237;0
29;2013-12-04 17:53:56.533516;0
3457;2019-09-16 10:17:22.480189;0
4;2013-10-02 00:16:49.412957;0
3318;2019-05-21 13:38:36.705808;0
96;2014-06-17 14:10:19.105277;0
844;2016-05-14 21:54:05.060021;0
4917;2023-04-08 11:34:50.369897;0
1039;2016-11-28 10:57:13.669449;0
4915;2023-04-07 23:21:56.133937;0
3473;2019-10-03 11:54:04.269883;0
1551;2018-01-26 17:26:38.311293;0
368;2015-03-01 14:05:14.833227;0
1148;2017-03-22 07:25:58.157188;0
2628;2019-01-17 21:44:04.924021;0
2200;2018-07-24 16:32:19.576687;0
3642;2020-01-14 17:15:31.198626;0
4123;2021-06-16 21:28:53.132494;0
3509;2019-10-07 18:57:54.996427;0
1979;2018-07-10 23:09:40.944882;0
66;2014-04-16 10:09:08.641695;0
1650;2018-04-08 19:57:25.686946;0
3940;2020-10-17 19:05:49.011802;0
1919;2018-07-09 16:04:33.521357;0
4079;2021-05-14 22:29:44.707038;0
458;2015-05-11 13:12:29.618801;0
718;2016-02-11 13:39:17.003214;0
3595;2019-11-22 09:00:42.014080;0
4732;2022-11-27 15:38:40.460293;0
3291;2019-05-06 08:55:42.092962;0
3701;2020-02-03 19:52:56.977849;0
4691;2022-10-24 07:54:44.243481;0
1141;2017-03-16 08:43:35.119453;0
659;2015-12-11 08:26:49.999535;0
2238;2018-07-26 19:55:58.058998;0
2233;2018-07-26 16:06:19.172083;0
279;2014-12-02 14:50:11.696947;0
3588;2019-11-19 18:08:49.675143;0
3584;2019-11-15 16:12:26.248541;0
4806;2023-02-09 09:40:09.212564;0
1481;2017-10-26 20:31:20.086970;0
1480;2017-10-26 13:26:53.040497;0
4926;2023-04-12 21:44:19.355473;0
565;2015-09-01 21:40:37.735428;0
1364;2017-08-18 08:26:43.744896;0
4087;2021-05-20 11:43:24.885942;0
592;2015-10-02 11:53:25.504274;0
4334;2021-12-05 18:14:13.799106;0
4438;2022-04-14 10:46:10.724136;0
553;2015-08-20 12:53:15.162541;0
1640;2018-04-01 14:02:55.422072;0
1520;2017-12-16 18:18:23.948460;0
4285;2021-10-14 19:31:14.108451;0
1968;2018-07-10 18:57:48.912698;0
927;2016-08-23 10:44:10.301305;0
5047;2023-05-28 08:12:49.543974;0
3315;2019-05-16 22:28:13.529584;0
398;2015-03-27 19:30:54.229873;0
4060;2021-04-24 13:36:25.815846;0
4680;2022-10-15 13:15:52.392441;0
4193;2021-07-09 17:48:40.590818;0
4268;2021-09-29 19:16:25.591627;0
3590;2019-11-20 11:05:21.306302;0
229;2014-10-15 11:34:55.582047;0
3906;2020-08-27 12:43:53.024203;0
4717;2022-11-15 18:34:08.901234;0
788;2016-03-30 11:30:50.541694;0
4137;2021-06-25 21:01:41.614276;0
2234;2018-07-26 16:58:02.667500;0
2190;2018-07-24 11:15:42.820853;0
2344;2018-08-07 14:28:55.555487;0
4016;2021-03-03 04:40:05.078670;0
4508;2022-05-23 11:44:27.588105;0
4229;2021-08-12 08:43:05.853312;0
4010;2021-02-16 16:46:50.444286;0
762;2016-03-13 09:43:11.055485;0
1197;2017-05-25 20:54:50.187057;0
69;2014-04-23 11:26:09.782170;0
4052;2021-04-14 20:27:35.528690;0
3644;2020-01-15 11:57:58.626211;0
2617;2019-01-08 15:31:44.866375;0
2369;2018-08-11 12:42:15.295940;0
1912;2018-07-09 14:07:40.958340;0
4385;2022-02-06 12:25:46.793912;0
2546;2018-10-28 18:02:50.076760;0
2264;2018-07-29 16:09:59.510250;0
782;2016-03-23 14:10:14.922075;0
3587;2019-11-18 17:13:36.458567;0
1514;2017-12-07 06:00:16.613653;0
4236;2021-08-19 13:39:05.740106;0
1865;2018-07-08 13:49:09.323977;0
2116;2018-07-17 20:45:28.377966;0
1989;2018-07-11 11:55:17.971122;0
4945;2023-04-21 15:49:26.084952;0
2207;2018-07-25 00:22:33.110714;0
434;2015-04-21 16:24:37.783244;0
3892;2020-08-04 09:04:39.080689;0
211;2014-10-05 12:55:30.982631;0
901;2016-07-22 20:46:15.843289;0
1191;2017-05-20 07:58:02.077961;0
2902;2019-04-25 12:56:54.210655;0
3276;2019-05-06 08:55:29.747493;0
4802;2023-02-06 15:16:11.020898;0
3734;2020-02-26 11:39:12.557223;0
4201;2021-07-15 16:30:22.083829;0
3230;2019-05-06 08:54:51.906981;0
4674;2022-10-06 09:23:01.137820;0
4818;2023-02-16 11:59:01.308373;0
1091;2017-01-24 10:23:53.458983;0
539;2015-08-06 21:18:00.051687;0
4008;2021-02-15 22:13:50.797009;0
1108;2017-02-02 09:09:14.645360;0
278;2014-12-01 23:02:32.196414;0
3756;2020-03-16 15:43:54.681566;0
2009;2018-07-11 18:14:21.837260;0
2299;2018-08-02 14:20:29.254059;0
2331;2018-08-05 21:18:41.989628;0
3658;2020-01-23 09:42:35.958679;0
1494;2017-11-13 23:48:41.988787;0
4348;2021-12-22 11:46:31.114284;0
3909;2020-08-28 11:52:18.982421;0
835;2016-05-06 07:20:39.865578;0
429;2015-04-18 11:40:53.123102;0
4423;2022-03-31 00:09:43.016253;0
4688;2022-10-19 23:03:59.089735;0
4063;2021-04-27 23:11:41.166563;0
2142;2018-07-20 11:35:58.287043;0
2927;2019-04-25 12:56:54.714640;0
4789;2023-01-24 13:18:33.397252;0
2286;2018-07-31 23:58:05.003638;0
3972;2020-12-17 16:54:04.301053;0
666;2015-12-18 06:30:40.436206;0
295;2014-12-13 20:02:22.222040;0
3412;2019-08-09 13:32:05.635728;0
958;2016-09-12 19:31:25.373066;0
1655;2018-04-10 14:49:05.261737;0
3450;2019-09-09 12:35:25.965539;0
5035;2023-05-21 17:02:06.326430;0
499;2015-06-24 16:05:06.466929;0
2039;2018-07-12 21:43:28.995140;0
3924;2020-09-23 21:42:31.428176;0
62;2014-04-04 15:56:13.612592;0
4641;2022-09-05 18:13:57.556895;0
2213;2018-07-25 10:43:35.683208;0
568;2015-09-05 17:06:56.549399;0
4328;2021-12-01 16:21:51.681670;0
4742;2022-12-13 21:06:35.352032;0
5059;2023-05-31 19:46:40.995109;0
3454;2019-09-12 14:07:06.639083;0
4649;2022-09-12 11:47:20.533128;0
3839;2020-05-18 13:53:45.318018;0
100;2014-06-24 00:06:44.878181;0
2165;2018-07-22 15:25:26.015896;0
3535;2019-10-28 09:03:21.490095;0
4284;2021-10-14 11:14:34.320182;0
2182;2018-07-23 18:14:14.318679;0
2921;2019-04-25 12:56:54.594592;0
2504;2018-09-28 10:12:59.339154;0
3373;2019-07-06 11:49:59.694963;0
5083;2023-06-15 23:52:33.861437;0
1705;2018-05-16 15:07:37.810386;0
2451;2018-08-29 18:04:17.761426;0
1829;2018-07-07 11:22:05.044866;0
2321;2018-08-04 14:28:50.071900;0
2553;2018-11-02 15:51:09.206808;0
2610;2018-12-27 21:38:04.784585;0
2593;2018-12-05 17:05:08.063735;0
841;2016-05-12 20:24:40.862256;0
1694;2018-05-05 14:05:39.016243;0
1614;2018-03-19 23:48:42.726482;0
803;2016-04-12 11:23:42.334617;0
1045;2016-12-05 10:54:00.272365;0
2057;2018-07-14 02:54:35.620274;0
35;2013-12-23 07:17:04.319950;0
4252;2021-09-06 16:04:48.455583;0
2576;2018-11-21 08:56:54.318994;0
2063;2018-07-14 11:57:10.712221;0
3244;2019-05-06 08:55:02.796775;0
220;2014-10-13 14:27:05.497781;0
4625;2022-08-26 14:34:15.315322;0
3952;2020-11-12 21:36:35.940241;0
1913;2018-07-09 14:12:38.749858;0
2147;2018-07-20 21:38:38.921688;0
4099;2021-05-31 11:38:57.666966;0
285;2014-12-06 18:38:16.586601;0
3451;2019-09-10 02:09:45.855600;0
508;2015-07-05 05:25:07.955101;0
4650;2022-09-12 12:55:51.373451;0
1368;2017-08-23 10:49:31.296840;0
4047;2021-04-09 16:46:43.955396;0
3464;2019-09-24 16:21:10.485758;0
4007;2021-02-15 18:26:16.414363;0
1883;2018-07-08 19:22:19.286589;0
3020;2019-05-03 13:59:33.721968;0
417;2015-04-10 18:22:32.527835;0
3964;2020-12-02 14:09:20.965783;0
775;2016-03-18 22:47:19.173871;0
791;2016-04-02 22:54:09.833440;0
1830;2018-07-07 11:46:14.080301;0
4792;2023-01-26 20:18:50.519514;0
1018;2016-11-16 01:28:53.457923;0
2040;2018-07-12 22:01:19.087028;0
1263;2017-06-27 10:05:30.750498;0
4816;2023-02-13 23:54:10.075371;0
1682;2018-04-24 14:41:01.771191;0
4435;2022-04-08 20:26:20.283416;0
4711;2022-11-11 14:54:34.551688;0
3703;2020-02-05 13:38:32.990900;0
695;2016-01-19 09:14:26.502058;0
2357;2018-08-08 20:21:21.110980;0
3521;2019-10-16 11:18:46.401674;0
4692;2022-10-24 12:47:40.657594;0
3922;2020-09-18 16:19:32.001358;0
794;2016-04-05 14:56:17.466848;0
3954;2020-11-15 17:46:49.644992;0
4784;2023-01-18 15:12:08.447433;0
1555;2018-01-31 17:14:08.174685;0
2588;2018-11-29 17:15:50.450291;0
1129;2017-03-02 06:59:09.694230;0
724;2016-02-16 21:00:35.088135;0
776;2016-03-18 23:49:06.855911;0
3332;2019-05-30 19:11:31.039291;0
5086;2023-06-17 08:15:20.787135;0
1636;2018-03-29 14:26:30.376734;0
3348;2019-06-12 19:15:30.811353;0
1121;2017-02-19 13:22:52.245642;0
2493;2018-09-23 15:54:29.329998;0
1882;2018-07-08 19:01:20.436115;0
3895;2020-08-11 00:11:36.262911;0
5003;2023-05-02 22:37:28.432418;0
2262;2018-07-29 14:13:57.179829;0
4895;2023-03-31 16:08:29.686660;0
5146;2023-07-28 19:32:38.359628;0
